"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"10149",1536,0,0.000428734,384,384,4,4,14,0,4,3263636,295785,98595,147456,1690346,1031084,383274,0,0,18960,6320,3235890,32684608,147456,99.149844,0.522374,0.157488,1.365338,0.90638,1.241932,2.52799,2.72494,5.257858,0,25.967577,33.262375,0.555529,11.463392,10.927117,0,0,3.148892,4.372152,0,0,59703,27632,16887,71599,37061,0,0,5.265653,2.725602,204306,380548,101482,46592,197190,0,0,0,0,0,0,1,1,1,1414358,98595,0,12355596,2457265,394380,11076991,0,0,0.015734,0,0.475923
"47527",3584,0,0.014214,896,896,4,4,14,0,4,113734990,29673072,9891024,802816,27012108,21617950,8103645,0,0,1858104,619368,113826875,1737421530,802816,99.975031,0.23756,0.238129,3.904438,2.602132,12.980226,7.809369,7.809704,14.97756,0,26.068588,33.319212,0.332657,33.646699,6.534712,0,0,3.206007,4.493655,0,0,5957094,2783226,6167430,7116546,3710707,0,0,14.977774,7.809706,4208224,5488472,10288580,4643135,19782048,0,0,0,0,0,0,1,2,1,29721595,9891024,0,233521576,22729792,39564096,104969704,0,0,0.045295,0,0.269364
"50545",3584,0,0.004665615,896,896,4,4,14,0,4,36645512,8029485,2676495,802816,13811062,9489634,3549992,0,0,503070,167690,36584442,485147638,802816,99.924408,0.377168,0.207204,3.293592,2.194834,8.402233,4.38963,4.391008,9.888822,0,33.306217,49.984742,0.453048,17.203272,8.902516,0,0,2.996034,3.990548,0,0,1507215,669175,1280765,1507504,669333,0,0,9.889714,4.391041,1909750,3007684,2617856,1172245,5352990,0,0,0,0,0,0,1,1,1,13039626,2676495,0,109092454,15518281,10705980,74314369,0,0,0.03804,0,0.38231
"20449",2304,0,0.002122743,576,576,4,4,14,0,4,17866176,5179785,1726595,331776,6914902,5075419,1864052,0,0,325710,108570,17839642,245714632,331776,99.842692,0.387649,0.215211,4.630613,3.083947,9.867515,9.252667,9.25654,17.770244,0,26.058243,33.316411,0.493524,20.84208,9.725647,0,0,3.197719,4.478033,0,0,1041529,486180,690560,1243720,647807,0,0,17.771701,9.256611,993053,1475524,1794366,811916,3453190,0,0,0,0,0,0,1,2,1,6939471,1726595,0,56196228,7032385,6906380,33763623,0,0,0.050334,0,0.415102
"24131",2560,0,0.007027363,640,640,4,4,14,0,4,59752242,12423672,4141224,409600,12191790,9642885,3631713,0,0,778770,259590,59870008,911814344,409600,99.951972,0.204137,0.238289,3.316265,2.209757,10.780881,6.627257,6.628188,12.716419,0,26.078604,33.338786,0.283076,29.765112,5.556685,0,0,3.201224,4.484071,0,0,2493017,1164020,2525506,2978993,1552710,0,0,12.716726,6.628209,1920940,2507044,4373563,1944070,8282448,0,0,0,0,0,0,1,1,1,13274598,4141224,0,103935574,10690756,16564896,50120002,0,0,0.036097,0,0.22928
"15999",2048,0,0.002235191,512,512,4,4,14,0,4,17812084,4560864,1520288,262144,5751608,4297501,1576328,0,0,286440,95480,17783984,252842852,262144,99.842242,0.323415,0.22283,3.85363,2.567006,11.371548,7.707922,7.70934,14.798771,0,26.040202,33.297356,0.418925,21.940643,8.257189,0,0,3.201075,4.480645,0,0,916916,427812,841838,1095626,570725,0,0,14.799716,7.709353,835123,1220368,1604969,714252,3040576,0,0,0,0,0,0,1,2,1,5873829,1520288,0,47139856,5712128,6081152,27388432,0,0,0.044454,0,0.350339
"319",256,0,1.5232e-05,64,64,4,4,14,0,4,129104,29400,9800,4096,63414,43258,15793,0,0,1950,650,100832,1078856,4096,77.88682,0.63064,0.16718,4.082751,2.694704,261.296062,6.962234,8.057714,15.752468,0,25.918168,33.442533,0.744309,15.481934,14.681269,0,0,3.1,4.264615,0,0,6045,2772,116,7297,3700,0,0,16.051635,8.139105,8247,13892,10209,4722,19600,0,0,0,0,0,0,1,1,1,59051,9800,0,483526,75140,39200,357106,0,0,0.039535,0,0.650947
"28629",2816,0,0.005109003,704,704,4,4,14,0,4,43629304,20342445,6780815,495616,17849010,13881144,5429261,0,0,1273356,424452,43565570,644768848,495616,99.935557,0.40937,0.230719,7.447174,4.963512,18.948289,9.925497,9.928929,22.352954,0,33.316285,49.990409,0.567408,36.013789,11.072178,0,0,2.997507,3.994056,0,0,3816893,1695285,3235734,3817337,1695530,0,0,22.354125,9.928935,2816836,3603044,6524429,2968641,13561630,0,0,0,0,0,0,1,2,1,19310405,6780815,0,155398366,14705465,27123260,67273801,0,0,0.080947,0,0.464364
"51869",3584,0,0.002802582,896,896,4,4,14,0,4,21073148,2846025,948675,802816,10187992,6489108,2381674,0,0,179340,59780,21020492,229939178,802816,99.868548,0.484095,0.170919,2.029063,1.35086,4.72853,4.048329,4.04981,7.782696,0,26.071467,33.356129,0.534674,12.69032,10.53765,0,0,3.191485,4.464302,0,0,572361,266876,415091,683299,355515,0,0,7.783835,4.049867,1280544,2281024,1004220,446225,1897350,0,0,0,0,0,0,1,1,1,8870782,948675,0,76063288,13791785,3794700,63740243,0,0,0.023447,0,0.45967
"69339",4096,0,0.002720439,1024,1024,4,4,14,0,4,18953768,96120,32040,1048576,9808974,5519253,2161790,0,0,6210,2070,18928920,157855334,1048576,99.850842,0.518294,0.130303,0.081464,0.054008,0.05831,0.161202,0.161728,0.313409,0,25.992857,33.39448,0.520083,9.354567,10.146422,0,0,3.129308,4.323671,0,0,19433,8950,4324,23343,11998,0,0,0.314784,0.161795,1102683,2197412,32440,15160,64080,0,0,0,0,0,0,1,1,1,7681043,32040,0,69775126,16808900,128160,69360386,0,0,0.00088,0,0.437859
"17191",2048,0,0.000898557,512,512,4,4,14,0,4,6752142,1217304,405768,262144,3541938,2306360,838558,0,0,76797,25599,6732441,73455300,262144,99.584606,0.526753,0.171176,2.712089,1.80523,4.286517,5.389316,5.415689,10.418269,0,26.032048,33.333333,0.592418,13.511421,11.69272,0,0,3.190476,4.453416,0,0,245019,114003,120437,292821,152164,0,0,10.421899,5.415724,449333,788864,425433,190800,811536,0,0,0,0,0,0,1,1,1,3144918,405768,0,26765596,4598800,1623072,21496972,0,0,0.031299,0,0.515174
"27115",2560,0,0.001290523,640,640,4,4,14,0,4,9785892,884544,294848,409600,4741488,2919353,1075839,0,0,55896,18632,9757413,100801068,409600,99.708979,0.485937,0.16118,1.445505,0.9619,2.070371,2.853467,2.876852,5.538884,0,26.09741,33.435847,0.519711,11.575898,10.236299,0,0,3.177294,4.429798,0,0,177598,82536,79328,212299,110238,0,0,5.540763,2.877087,572320,1067264,318017,138432,589696,0,0,0,0,0,0,1,1,1,3995192,294848,0,34794802,6847364,1179392,30967198,0,0,0.015693,0,0.449489
"69673",4096,0,0.002742358,1024,1024,4,4,14,0,4,19079210,429,143,1048576,9458946,5258902,2100567,0,0,36,12,19049606,154668954,1048576,99.849905,0.496518,0.126864,0.0003783973,0.0002394281,0.0005357843,0.000468812,0.0004956005,0.0012457,0,30.376344,48.310811,0.496575,9.020754,9.657805,0,0,2.555556,3,0,0,92,36,40,185,46,0,0,0.002478005,0.0006161528,1051682,2103332,147,72,286,0,0,0,0,0,0,1,1,1,7359469,143,0,67246078,16777337,572,67244329,0,0,4e-06,0,0.414478
"62687",4096,0,0.016999,1024,1024,4,4,14,0,4,145802564,36855072,12285024,1048576,34166664,27323250,10306278,0,0,2307384,769128,145773910,2215685730,1048576,99.980347,0.234381,0.237788,4.039694,2.692361,13.471317,8.079674,8.080156,15.495285,0,26.070473,33.320661,0.328837,32.58387,6.453406,0,0,3.205771,4.493166,0,0,7396944,3455820,7683564,8838028,4608641,0,0,15.495397,8.080165,5389650,6964208,12818950,5763206,24570048,0,0,0,0,0,0,1,2,1,37629528,12285024,0,294409840,29055232,49140096,134739568,0,0,0.043884,0,0.265482
"29971",2816,0,0.003133524,704,704,4,4,14,0,4,26288872,11209464,3736488,495616,12458058,9576313,3516737,0,0,702765,234255,26260588,360776572,495616,99.892411,0.474401,0.215051,6.820504,4.544652,18.011881,13.631564,13.633957,26.163475,0,26.068798,33.333333,0.632499,25.136513,12.464544,0,0,3.204124,4.48866,0,0,2251746,1051491,1851109,2688995,1401188,0,0,26.164779,13.634006,1848655,2606384,3937530,1754256,7472976,0,0,0,0,0,0,1,2,1,13093050,3736488,0,104070892,11662480,14945952,55515868,0,0,0.074027,0,0.536928
"18479",2304,0,0.00603271,576,576,4,4,14,0,4,51865928,15856200,5285400,331776,13247434,10839355,4120280,0,0,993600,331200,51820298,794403306,331776,99.944545,0.255559,0.239531,4.888551,3.257617,14.457762,9.7698,9.771437,18.74476,0,26.079562,33.338161,0.368074,39.92885,7.214725,0,0,3.201315,4.484161,0,0,3180827,1485154,2932168,3801713,1981742,0,0,18.745263,9.771457,2129680,2648452,5477563,2478778,10570800,0,0,0,0,0,0,1,2,1,14959635,5285400,0,116377758,10589220,21141600,47690538,0,0,0.053076,0,0.296793
"32243",2816,0,0.001508506,704,704,4,4,14,0,4,10990826,1905624,635208,495616,6399202,4080442,1487675,0,0,119997,39999,10962604,108719406,495616,99.743222,0.58373,0.155053,2.775692,1.848146,2.240231,5.542435,5.544437,10.658103,0,26.043025,33.333333,0.643624,12.911613,12.69798,0,0,3.19403,4.462687,0,0,383274,178503,96246,457969,238212,0,0,10.659732,5.544646,792129,1430624,641032,298500,1270416,0,0,0,0,0,0,1,1,1,5568117,635208,0,47964988,8563472,2540832,39715244,0,0,0.030101,0,0.562678
"16005",2048,0,0.002244247,512,512,4,4,14,0,4,17846912,4538697,1512899,262144,5744216,4278134,1575057,0,0,285516,95172,17818932,255515618,262144,99.843222,0.322366,0.223182,3.815728,2.541065,11.113334,7.616475,7.619068,14.633843,0,26.074685,33.351388,0.416874,21.912445,8.21204,0,0,3.194977,4.471693,0,0,912217,425580,827082,1089159,567035,0,0,14.63481,7.619135,826250,1219136,1590679,711096,3025798,0,0,0,0,0,0,1,2,1,5853191,1512899,0,47010616,5704745,6051596,27355219,0,0,0.044152,0,0.347365
"8403",1536,0,0.002343894,384,384,4,4,14,0,4,18838912,4226904,1408968,147456,4246614,3308593,1210027,0,0,265518,88506,18797818,284262750,147456,99.85289,0.225749,0.236349,3.367371,2.243025,9.354412,6.720389,6.727189,12.91534,0,26.072645,33.342673,0.304534,28.799194,6.005226,0,0,3.198958,4.479448,0,0,849381,396458,734503,1014205,528220,0,0,12.916614,6.727253,619271,875844,1455249,663412,2817936,0,0,0,0,0,0,1,1,1,4518620,1408968,0,36026118,3765892,5635872,17721394,0,0,0.038953,0,0.248433
"1777",768,0,0.00036656,192,192,4,4,14,0,4,3177538,1283145,427715,36864,1199992,948383,352755,0,0,81180,27060,3149273,45949332,36864,99.110475,0.381038,0.229857,6.533611,4.346882,6.994931,12.708019,13.027382,25.06765,0,26.063914,33.367269,0.525167,32.551866,10.328876,0,0,3.183309,4.447007,0,0,258421,120336,86034,308419,160347,0,0,25.07578,13.036895,180543,244288,438208,201516,855430,0,0,0,0,0,0,1,2,1,1301138,427715,0,10273656,1016233,1710860,4719891,0,0,0.070107,0,0.435474
"67551",4096,0,0.003546676,1024,1024,4,4,14,0,4,26492392,3453984,1151328,1048576,13092168,8296930,3042645,0,0,217080,72360,26481551,282242336,1048576,99.892943,0.494716,0.166814,2.086043,1.389402,4.999358,4.172597,4.173379,8.012992,0,26.033258,33.292002,0.543463,12.485664,10.712253,0,0,3.2,4.477778,0,0,694656,324012,517840,830070,432285,0,0,8.013706,4.173389,1632695,2934384,1229294,541100,2302656,0,0,0,0,0,0,1,1,1,11339575,1151328,0,97541872,17926400,4605312,82585328,0,0,0.022635,0,0.467559
"28341",2816,0,0.005630505,704,704,4,4,14,0,4,48145282,22654509,7551503,495616,19182954,15090756,5955747,0,0,1417968,472656,48215755,718439288,495616,99.940958,0.398674,0.232838,7.509831,5.00534,19.261603,10.009074,10.0125,22.540417,0,33.317178,49.990911,0.561181,38.705276,10.935099,0,0,2.997637,3.994366,0,0,4250553,1887961,3632472,4250945,1888220,0,0,22.541127,10.012505,3110237,3846404,7318711,3305929,15103006,0,0,0,0,0,0,1,2,1,21046503,7551503,0,168173902,15475865,30206012,70031833,0,0,0.081692,0,0.456879
"52727",3584,0,0.002231192,896,896,4,4,14,0,4,16008878,891072,297024,802816,8527408,5052999,1895250,0,0,56304,18768,15993601,144727382,802816,99.823129,0.533611,0.141392,0.890511,0.592589,1.130273,1.780942,1.782107,3.427464,0,25.981634,33.252132,0.553391,10.621871,10.869844,0,0,3.198068,4.471014,0,0,180064,83912,70816,214816,111657,0,0,3.428613,1.782123,998854,1923872,307142,140216,594048,0,0,0,0,0,0,1,1,1,6948249,297024,0,61679776,13140992,1188096,57823904,0,0,0.009663,0,0.475253
"51859",3584,0,0.002812438,896,896,4,4,14,0,4,21096130,2875320,958440,802816,10206014,6506651,2386395,0,0,180810,60270,21099378,230716678,802816,99.867407,0.484428,0.171071,2.041791,1.359806,4.815906,4.076659,4.078032,7.832074,0,26.06961,33.344652,0.535379,12.712769,10.552709,0,0,3.19359,4.466982,0,0,577433,269225,424303,690145,359298,0,0,7.833254,4.078089,1282829,2284772,1013789,450070,1916880,0,0,0,0,0,0,1,1,1,8893046,958440,0,76263478,13801540,3833760,63813538,0,0,0.023663,0,0.460147
"50907",3584,0,0.004214736,896,896,4,4,14,0,4,33016474,6351072,2117024,802816,12693352,8746388,3183761,0,0,398580,132860,32953456,426583494,802816,99.914004,0.384786,0.202049,2.887154,1.923448,8.962886,5.762378,5.763737,11.065771,0,26.090855,33.371544,0.458163,15.811035,9.041257,0,0,3.198969,4.479113,0,0,1275045,595095,1233114,1522527,792976,0,0,11.066484,5.763744,1714600,2787904,2275055,993842,4234048,0,0,0,0,0,0,1,1,1,11930149,2117024,0,98755906,14959172,8468096,71249134,0,0,0.033396,0,0.389165
"35447",3072,0,0.009995384,768,768,4,4,14,0,4,85457792,15445080,5148360,589824,16093890,12737889,4566952,0,0,967869,322623,85349277,1299648850,589824,99.966936,0.188388,0.237928,2.888163,1.924594,9.237128,5.773561,5.773783,11.077863,0,26.071483,33.333333,0.256021,27.285919,5.064069,0,0,3.203281,4.486819,0,0,3100356,1447551,3088707,3704285,1930644,0,0,11.078084,5.77381,2360476,3338784,5614289,2459637,10296720,0,0,0,0,0,0,1,1,1,17304841,5148360,0,135855612,14581008,20593440,68949612,0,0,0.031377,0,0.208941
"9207",1536,0,0.001057915,384,384,4,4,14,0,4,8366714,1848672,616224,147456,2783384,1999378,731354,0,0,116424,38808,8325128,115154570,147456,99.668484,0.33378,0.21679,3.323556,2.212889,6.678542,6.613414,6.649928,12.776196,0,26.013662,33.276884,0.415169,18.876031,8.186652,0,0,3.19697,4.469697,0,0,372204,173460,232472,444858,231477,0,0,12.780045,6.649957,390068,599888,643977,289994,1232448,0,0,0,0,0,0,1,1,1,2730732,616224,0,22286160,2973952,2464896,14283088,0,0,0.03836,0,0.347897
"63753",4096,0,0.012212,1024,1024,4,4,14,0,4,103988660,26498349,8832783,1048576,28022586,20958418,8082522,0,0,1658376,552792,103959945,1545536110,1048576,99.972386,0.269552,0.23226,4.067742,2.71122,10.846984,5.422272,5.423352,12.208699,0,33.318394,49.991595,0.357094,26.724421,6.983685,0,0,2.997815,3.99479,0,0,4971504,2208288,4417248,4971851,2208568,0,0,12.208866,5.423355,4312553,5827012,8568858,3866664,17665566,0,0,0,0,0,0,1,1,1,29040940,8832783,0,236081518,25604057,35331132,121285049,0,0,0.04424,0,0.291135
"61657",4096,0,0.021263,1024,1024,4,4,14,0,4,182204112,48481197,16160399,1048576,40895694,32142566,12702490,0,0,3033090,1011030,182155761,2803948922,1048576,99.982802,0.224489,0.240568,4.250092,2.832925,11.333662,5.665708,5.666554,12.754502,0,33.322286,49.993785,0.315895,39.001173,6.154193,0,0,2.998384,3.996147,0,0,9094369,4040225,8081599,9094852,4040603,0,0,12.754651,5.666555,6620814,8195492,15673022,7073315,32320798,0,0,0,0,0,0,1,1,1,44845056,16160399,0,358864150,32929577,64641596,148819153,0,0,0.046195,0,0.251787
"45721",3328,0,0.001868249,832,832,4,4,14,0,4,13328252,640329,213443,692224,7230168,4247768,1600542,0,0,40716,13572,13299963,117073946,692224,99.787752,0.543623,0.137505,0.769977,0.511842,0.52653,1.531801,1.533317,2.95527,0,26.054386,33.381346,0.560066,10.444839,10.993094,0,0,3.173028,4.425287,0,0,129193,60060,27446,154143,79931,0,0,2.957111,1.533413,840630,1631296,214725,100776,426886,0,0,0,0,0,0,1,1,1,5848310,213443,0,52102456,11288105,853772,49332307,0,0,0.008341,0,0.479058
"31171",2816,0,0.002016568,704,704,4,4,14,0,4,15591656,5330664,1776888,495616,8775558,6218393,2243310,0,0,334665,111555,15563382,185387206,495616,99.818659,0.563859,0.186103,5.46638,3.641524,10.525696,10.920899,10.924571,20.975614,0,26.060645,33.333333,0.687833,17.706365,13.592327,0,0,3.200995,4.480597,0,0,1071261,499833,642004,1279492,666338,0,0,20.977352,10.924653,1190770,1904984,1856451,834498,3553776,0,0,0,0,0,0,1,2,1,8461703,1776888,0,69613492,9704080,7107552,46527268,0,0,0.059356,0,0.600574
"44867",3328,0,0.00210316,832,832,4,4,14,0,4,15287382,2370960,790320,692224,8714196,5509929,2016309,0,0,149184,49728,15246439,151321978,692224,99.813408,0.571091,0.155079,2.48024,1.651638,2.565731,4.96033,4.962336,9.531249,0,26.022196,33.28347,0.625378,12.588694,12.330933,0,0,3.196429,4.46875,0,0,476856,222222,153465,570264,296815,0,0,9.534057,4.962353,1076114,1951880,802859,371406,1580640,0,0,0,0,0,0,1,1,1,7526238,790320,0,65014936,11864128,3161280,54749656,0,0,0.026926,0,0.543632
"12079",1792,0,0.001019612,448,448,4,4,14,0,4,7998768,3919344,1306448,200704,4670340,3513163,1278713,0,0,246246,82082,7963529,103312930,200704,99.651309,0.585925,0.202707,7.366979,4.907028,11.450713,14.665554,14.699629,28.234715,0,26.09192,33.381984,0.761596,23.26979,15.029325,0,0,3.194972,4.469957,0,0,786749,366903,381080,939784,489209,0,0,28.238682,14.699779,667375,984848,1344020,613149,2612896,0,0,0,0,0,0,1,2,1,4791876,1306448,0,38570890,4515428,5225792,21598486,0,0,0.085068,0,0.665502
"49949",3584,0,0.006190314,896,896,4,4,14,0,4,49160680,11221065,3740355,802816,15889912,11610542,4254339,0,0,704220,234740,49132781,689093882,802816,99.943249,0.323408,0.219304,3.425581,2.282147,11.133772,6.84299,6.844084,13.135325,0,26.079146,33.344819,0.409487,19.79272,8.072452,0,0,3.199825,4.481963,0,0,2253381,1052096,2280980,2691145,1402151,0,0,13.135843,6.844089,2269270,3409984,3967330,1756437,7480710,0,0,0,0,0,0,1,2,1,15864881,3740355,0,128251768,16581545,14961420,79646483,0,0,0.039627,0,0.342673
"12741",1792,0,0.000731421,448,448,4,4,14,0,4,5477926,1978029,659343,200704,3434802,2352027,870470,0,0,124236,41412,5450430,61712776,200704,99.498058,0.630189,0.176818,5.428347,3.615931,4.585972,7.228407,7.236304,16.311727,0,33.2788,49.969306,0.750944,17.11377,14.78093,0,0,2.992023,3.980996,0,0,371717,164861,104528,371895,164946,0,0,16.316202,7.236699,462577,748132,627278,289097,1318686,0,0,0,0,0,0,1,1,1,3222497,659343,0,27087838,3868985,2637372,18524489,0,0,0.062689,0,0.66299
