"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","inst_issued2","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"4142",3328,0,3.1392e-05,1,1,16,1,36,1024,9,281190,256,240,1,2365,1350,692,510,256,16,15,33206,33206,1,11.273872,0.074603,0.015625,0.0301,0.028218,0.036684,0.028218,0.028218,0.0301,7.595756,100,100,0.086243,2365,1.610359,1.196078,1.390625,1,1,610,356,16,15,39,82,31,4.590182,2.67886,0.07713,0.029159,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2042,1480,0,7510,873,5192,1840,0,0,0.002408,0,0.064414
"10040",5120,0,2.9728e-05,1,1,16,1,36,1024,9,281338,256,240,1,2365,1343,692,510,256,16,15,31738,31734,1,11.265097,0.074622,0.015625,0.030085,0.028205,0.036666,0.028205,0.028205,0.030085,7.595756,100,100,0.086044,2365,1.605244,1.196078,1.390625,1,1,610,356,16,15,39,60,35,4.58801,2.677593,0.05641,0.032906,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2035,1480,0,7510,873,5192,1840,0,0,0.002407,0,0.06421
"18851",7168,0,3.1296e-05,1,1,16,1,36,1024,9,290766,256,240,1,2365,1340,692,510,256,16,15,31733,31732,1,11.316316,0.071876,0.015625,0.029969,0.028096,0.126432,0.028096,0.028096,0.029969,7.595756,100,100,0.082786,2365,1.543885,1.196078,1.390625,1,1,610,356,16,15,135,56,35,4.570276,2.667243,0.052446,0.032779,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002329,0,0.061755
"6020",4096,0,3.1232e-05,1,1,16,1,36,1024,9,282644,256,240,1,2365,1343,692,510,256,16,15,32677,31690,1,11.213753,0.074617,0.015625,0.030057,0.028178,0.044146,0.028178,0.028178,0.030057,7.595756,100,100,0.086039,2365,1.605143,1.196078,1.390625,1,1,610,356,16,15,47,72,35,4.583672,2.675061,0.067628,0.032875,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2035,1480,0,7510,873,5192,1840,0,0,0.002396,0,0.064206
"16199",6656,0,3.1328e-05,1,1,16,1,36,1024,9,281632,256,240,1,2365,1340,692,510,256,16,15,31714,32886,1,11.260794,0.074573,0.015625,0.030061,0.028182,0.036636,0.028182,0.028182,0.030061,7.595756,100,100,0.085893,2365,1.601816,1.196078,1.390625,1,1,610,356,16,15,39,102,35,4.58425,2.675398,0.095818,0.032879,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002404,0,0.064073
"8408",4864,0,3.3759e-05,1,1,16,1,36,1024,9,282070,256,240,1,2365,1340,692,510,256,16,15,31720,31720,1,11.247208,0.074547,0.015625,0.029927,0.028056,0.036473,0.028056,0.028056,0.029927,7.595756,100,100,0.085863,2365,1.601261,1.196078,1.390625,1,1,610,356,16,15,39,86,31,4.563823,2.663477,0.080428,0.028991,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.0024,0,0.06405
"21428",7680,0,3.104e-05,1,1,16,1,36,1024,9,290816,256,240,1,2365,1339,692,510,256,16,15,31919,31802,1,11.301304,0.071959,0.015625,0.030071,0.028192,0.074238,0.028192,0.028192,0.030071,7.595756,100,100,0.082852,2365,1.54491,1.196078,1.390625,1,1,610,356,16,15,79,122,31,4.58584,2.676326,0.114646,0.029131,330,613,1026,967,2600,0,0,0,0,0,120,1,1,1,2031,1480,0,7510,873,5192,1840,0,0,0.002328,0,0.061796
"22136",7680,0,3.12e-05,1,1,16,1,36,1024,9,290640,256,240,1,2365,1345,693,510,256,16,15,33074,33074,1,11.313653,0.071924,0.015625,0.030009,0.028133,0.089088,0.028133,0.028133,0.030009,7.595756,100,100,0.083055,2365,1.54948,1.196078,1.390625,1,1,610,356,16,15,95,104,31,4.576316,2.670768,0.097528,0.029071,330,613,1030,967,2600,0,0,0,0,0,120,1,1,1,2038,1480,0,7510,873,5192,1840,0,0,0.00233,0,0.061979
"7202",4352,0,3.1328e-05,1,1,16,1,36,1024,9,282200,256,240,1,2365,1345,692,510,256,16,15,31683,31688,1,11.234231,0.074599,0.015625,0.030022,0.028145,0.081622,0.028145,0.028145,0.030022,7.595756,100,100,0.08608,2365,1.606315,1.196078,1.390625,1,1,610,356,16,15,87,100,43,4.578333,2.671945,0.093818,0.040342,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2037,1480,0,7510,873,5192,1840,0,0,0.002399,0,0.064253
"19829",7424,0,3.136e-05,1,1,16,1,36,1024,9,281564,256,240,1,2365,1340,692,510,256,16,15,32751,31756,1,11.264934,0.074563,0.015625,0.030486,0.028581,0.037155,0.028581,0.028581,0.030486,7.595756,100,100,0.085882,2365,1.601614,1.196078,1.390625,1,1,610,356,16,15,39,76,31,4.64917,2.713286,0.072405,0.029534,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002405,0,0.064065
"10694",5376,0,3.1424e-05,1,1,16,1,36,1024,9,282294,256,240,1,2365,1339,692,510,256,16,15,31707,31688,1,11.236158,0.074561,0.015625,0.030089,0.028209,0.089327,0.028209,0.028209,0.030089,7.595756,100,100,0.085848,2365,1.600776,1.196078,1.390625,1,1,610,356,16,15,95,98,35,4.588589,2.677931,0.092148,0.03291,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2031,1480,0,7510,873,5192,1840,0,0,0.002399,0,0.064031
"12932",5888,0,3.1488e-05,1,1,16,1,36,1024,9,282380,256,240,1,2365,1340,692,510,256,16,15,31686,31680,1,11.223883,0.07462,0.015625,0.030101,0.02822,0.036686,0.02822,0.02822,0.030101,7.595756,100,100,0.085947,2365,1.602827,1.196078,1.390625,1,1,610,356,16,15,39,104,39,4.590472,2.67903,0.09783,0.036686,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002398,0,0.064113
"9632",5120,0,3.1263e-05,1,1,16,1,36,1024,9,290544,256,240,1,2365,1349,693,510,256,16,15,31644,31676,1,11.305344,0.072,0.015625,0.030115,0.028233,0.119518,0.028233,0.028233,0.030115,7.595756,100,100,0.083265,2365,1.554175,1.196078,1.390625,1,1,610,356,16,15,127,106,35,4.592501,2.680214,0.099755,0.032938,330,613,1026,967,2600,0,0,0,0,0,120,1,1,1,2042,1480,0,7510,873,5192,1840,0,0,0.00233,0,0.062167
"9881",5120,0,3.1232e-05,1,1,16,1,36,1024,9,284860,256,240,1,2365,1350,692,510,256,16,15,31700,31698,1,11.126518,0.074617,0.015625,0.030039,0.028161,0.081668,0.028161,0.028161,0.030039,7.595756,100,100,0.08626,2365,1.610664,1.196078,1.390625,1,1,610,356,16,15,87,96,35,4.580929,2.67346,0.090117,0.032855,330,613,1030,967,2600,0,0,0,0,0,120,1,1,1,2042,1480,0,7510,873,5192,1840,0,0,0.002377,0,0.064427
"15608",6656,0,3.3792e-05,1,1,16,1,36,1024,9,282834,256,240,1,2365,1352,693,510,256,16,15,31944,31944,1,11.249708,0.074329,0.015625,0.030384,0.028485,0.082608,0.028485,0.028485,0.030384,7.595756,100,100,0.086052,2365,1.606795,1.196078,1.390625,1,1,610,356,16,15,87,62,34,4.633617,2.704209,0.05887,0.032283,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2045,1480,0,7510,873,5192,1840,0,0,0.002394,0,0.064272
"22241",7680,0,3.0624e-05,1,1,16,1,36,1024,9,280816,256,240,1,2365,1339,692,510,256,16,15,32611,31646,1,11.270013,0.074728,0.015625,0.030101,0.02822,0.036686,0.02822,0.02822,0.030101,7.595756,100,100,0.08604,2365,1.604367,1.196078,1.390625,1,1,610,356,16,15,39,60,35,4.590472,2.67903,0.05644,0.032923,330,613,1026,967,2600,0,0,0,0,0,120,1,1,1,2031,1480,0,7510,873,5192,1840,0,0,0.002411,0,0.064175
"18572",7168,0,3.1328e-05,1,1,16,1,36,1024,9,282356,256,240,1,2365,1343,692,510,256,16,15,33282,33282,1,11.251399,0.074444,0.015625,0.03035,0.028453,0.036989,0.028453,0.028453,0.03035,7.595756,100,100,0.085838,2365,1.601404,1.196078,1.390625,1,1,610,356,16,15,39,56,31,4.628308,2.701111,0.053112,0.029401,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2035,1480,0,7510,873,5192,1840,0,0,0.002398,0,0.064056
"16895",6912,0,3.376e-05,1,1,16,1,36,1024,9,281740,256,240,1,2365,1346,692,510,256,16,15,31777,32848,1,11.2689,0.074491,0.015625,0.029974,0.0281,0.081491,0.0281,0.0281,0.029974,7.595756,100,100,0.085987,2365,1.604775,1.196078,1.390625,1,1,610,356,16,15,87,130,39,4.570995,2.667662,0.121768,0.03653,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2038,1480,0,7510,873,5192,1840,0,0,0.002403,0,0.064191
"16691",6656,0,3.1424e-05,1,1,16,1,36,1024,9,283208,256,240,1,2365,1345,693,510,256,16,15,32988,32988,1,11.198836,0.074568,0.015625,0.030026,0.028149,0.036594,0.028149,0.028149,0.030026,7.595756,100,100,0.086108,2365,1.606445,1.196078,1.390625,1,1,610,356,16,15,39,78,39,4.57891,2.672282,0.073187,0.036594,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2038,1480,0,7510,873,5192,1840,0,0,0.002391,0,0.064258
"2795",2816,0,3.3888e-05,1,1,16,1,36,1024,9,281092,256,240,1,2365,1340,692,510,256,16,15,31660,31668,1,11.263216,0.0747,0.015625,0.030177,0.028291,0.089587,0.028291,0.028291,0.030177,7.595756,100,100,0.086039,2365,1.604548,1.196078,1.390625,1,1,610,356,16,15,95,54,35,4.601947,2.685726,0.050923,0.033006,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002409,0,0.064182
"2909",2816,0,3.392e-05,1,1,16,1,36,1024,9,291612,256,240,1,2365,1347,692,510,256,16,15,32788,31660,1,11.243707,0.07213,0.015625,0.030118,0.028235,0.081882,0.028235,0.028235,0.030118,7.595756,100,100,0.083293,2365,1.554685,1.196078,1.390625,1,1,610,356,16,15,87,52,35,4.592936,2.680468,0.048941,0.032941,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2039,1480,0,7510,873,5192,1840,0,0,0.002322,0,0.062187
"21836",7680,0,3.1072e-05,1,1,16,1,36,1024,9,292184,256,240,1,2365,1347,691,510,256,16,15,33076,32820,1,11.320264,0.071502,0.015625,0.030013,0.028138,0.081599,0.028138,0.028138,0.030013,7.595756,100,100,0.082507,2365,1.540392,1.196078,1.390625,1,1,610,356,16,15,87,76,35,4.577036,2.671188,0.071282,0.032827,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2038,1480,0,7510,873,5192,1840,0,0,0.002317,0,0.061616
"15554",6400,0,2.9952e-05,1,1,16,1,36,1024,9,289548,256,240,1,2365,1343,692,510,256,16,15,31688,31688,1,11.291047,0.07234,0.015625,0.030102,0.028221,0.081841,0.028221,0.028221,0.030102,7.595756,100,100,0.083412,2365,1.556144,1.196078,1.390625,1,1,610,356,16,15,87,128,35,4.590617,2.679114,0.12041,0.032925,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2035,1480,0,7510,873,5192,1840,0,0,0.002338,0,0.062246
"17282",6912,0,3.1296e-05,1,1,16,1,36,1024,9,282462,256,240,1,2365,1340,692,510,256,16,15,31720,31720,1,11.231599,0.074547,0.015625,0.030106,0.028225,0.036692,0.028225,0.028225,0.030106,7.595756,100,100,0.085863,2365,1.601261,1.196078,1.390625,1,1,610,356,16,15,39,76,31,4.591197,2.679452,0.071502,0.029165,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002397,0,0.06405
"16772",6656,0,3.1456e-05,1,1,16,1,36,1024,9,290948,256,240,1,2365,1349,693,510,256,16,15,31702,32924,1,11.292396,0.071983,0.015625,0.030056,0.028177,0.081715,0.028177,0.028177,0.030056,7.595756,100,100,0.083245,2365,1.553797,1.196078,1.390625,1,1,610,356,16,15,87,80,39,4.583528,2.674977,0.07514,0.036631,330,613,1030,967,2600,0,0,0,0,0,120,1,1,1,2042,1480,0,7510,873,5192,1840,0,0,0.002327,0,0.062152
"12005",5632,0,3.1616e-05,1,1,16,1,36,1024,9,280918,256,240,1,2365,1339,692,510,256,16,15,31679,31680,1,11.262361,0.074752,0.015625,0.030032,0.028155,0.089158,0.028155,0.028155,0.030032,7.595756,100,100,0.086067,2365,1.604874,1.196078,1.390625,1,1,610,356,16,15,95,54,35,4.579919,2.672871,0.050679,0.032848,330,613,1029,967,2600,0,0,0,0,0,120,1,1,1,2031,1480,0,7510,873,5192,1840,0,0,0.00241,0,0.064195
"19079",7168,0,3.1456e-05,1,1,16,1,36,1024,9,281458,256,240,1,2365,1346,692,510,256,16,15,31698,32890,1,11.279125,0.074498,0.015625,0.030017,0.028141,0.036583,0.028141,0.028141,0.030017,7.595756,100,100,0.085995,2365,1.604927,1.196078,1.390625,1,1,610,356,16,15,39,106,39,4.577613,2.671525,0.099432,0.036583,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2038,1480,0,7510,873,5192,1840,0,0,0.002406,0,0.064197
"19043",7168,0,3.1712e-05,1,1,16,1,36,1024,9,292368,256,240,1,2365,1345,693,510,256,16,15,33080,31732,1,11.314508,0.071493,0.015625,0.029949,0.028077,0.081425,0.028077,0.028077,0.029949,7.595756,100,100,0.082557,2365,1.540206,1.196078,1.390625,1,1,610,356,16,15,87,102,31,4.567262,2.665484,0.095463,0.029013,330,613,1028,967,2600,0,0,0,0,0,120,1,1,1,2038,1480,0,7510,873,5192,1840,0,0,0.002316,0,0.061608
"1979",2304,0,3.3728e-05,1,1,16,1,36,1024,9,281464,256,240,1,2365,1340,692,510,256,16,15,31679,31674,1,11.257212,0.074641,0.015625,0.030159,0.028274,0.036756,0.028274,0.028274,0.030159,7.595756,100,100,0.085971,2365,1.603282,1.196078,1.390625,1,1,610,356,16,15,39,78,31,4.599182,2.684113,0.073512,0.029216,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002406,0,0.064131
"9812",5120,0,3.136e-05,1,1,16,1,36,1024,9,281160,256,240,1,2365,1342,693,510,256,16,15,32870,32870,1,11.272229,0.074622,0.015625,0.029996,0.028122,0.036558,0.028122,0.028122,0.029996,7.595756,100,100,0.086076,2365,1.605244,1.196078,1.390625,1,1,610,356,16,15,39,82,31,4.574445,2.669676,0.076866,0.029059,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2035,1480,0,7510,873,5192,1840,0,0,0.002408,0,0.06421
"12659",5888,0,3.1296e-05,1,1,16,1,36,1024,9,281814,256,240,1,2365,1340,692,510,256,16,15,31723,31724,1,11.256715,0.074552,0.015625,0.030037,0.02816,0.044117,0.02816,0.02816,0.030037,7.595756,100,100,0.085868,2365,1.601362,1.196078,1.390625,1,1,610,356,16,15,47,100,39,4.58064,2.673292,0.093866,0.036608,330,613,1026,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002403,0,0.064054
"6188",4096,0,3.1136e-05,1,1,16,1,36,1024,9,290172,256,240,1,2365,1349,694,510,256,16,15,32796,31658,1,11.302262,0.072112,0.015625,0.030098,0.028217,0.126974,0.028217,0.028217,0.030098,7.595756,100,100,0.083455,2365,1.557355,1.196078,1.390625,1,1,610,356,16,15,135,102,31,4.589892,2.678691,0.095936,0.029157,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2043,1480,0,7510,873,5192,1840,0,0,0.002333,0,0.062294
"11177",5632,0,3.3664e-05,1,1,16,1,36,1024,9,281556,256,240,1,2365,1340,692,510,256,16,15,31729,32890,1,11.269161,0.074537,0.015625,0.03005,0.028172,0.081699,0.028172,0.028172,0.03005,7.595756,100,100,0.085852,2365,1.601059,1.196078,1.390625,1,1,610,356,16,15,87,88,35,4.582661,2.674471,0.082638,0.032867,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002405,0,0.064042
"15689",6656,0,3.1519e-05,1,1,16,1,36,1024,9,290440,256,240,1,2365,1340,692,510,256,16,15,32951,32950,1,11.284258,0.072161,0.015625,0.030033,0.028156,0.081653,0.028156,0.028156,0.030033,7.595756,100,100,0.083115,2365,1.550009,1.196078,1.390625,1,1,610,356,16,15,87,128,35,4.580063,2.672955,0.120133,0.032849,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002331,0,0.062
"23966",8192,0,3.1712e-05,1,1,16,1,36,1024,9,282200,256,240,1,2365,1340,692,510,256,16,15,31726,31726,1,11.24309,0.07454,0.015625,0.030419,0.028518,0.037073,0.028518,0.028518,0.030419,7.595756,100,100,0.085855,2365,1.601109,1.196078,1.390625,1,1,610,356,16,15,39,54,39,4.638938,2.707314,0.051333,0.037073,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002399,0,0.064044
"13694",6144,0,3.1327e-05,1,1,16,1,36,1024,9,282662,256,240,1,2365,1340,692,510,256,16,15,32815,32814,1,11.226836,0.074526,0.015625,0.030069,0.02819,0.089268,0.02819,0.02819,0.030069,7.595756,100,100,0.085839,2365,1.600807,1.196078,1.390625,1,1,610,356,16,15,95,82,35,4.585551,2.676158,0.077052,0.032888,330,613,1027,967,2600,0,0,0,0,0,120,1,1,1,2032,1480,0,7510,873,5192,1840,0,0,0.002395,0,0.064032
